gene_id,ptu
TcIL3000.11.2010,T.congo.pschr.11_PTU14
TcIL3000.11.2020,T.congo.pschr.11_PTU14
TcIL3000.11.2030,T.congo.pschr.11_PTU14
TcIL3000.11.2040,T.congo.pschr.11_PTU14
TcIL3000.11.2050,T.congo.pschr.11_PTU14
TcIL3000.11.2060,T.congo.pschr.11_PTU14
TcIL3000.11.2070,T.congo.pschr.11_PTU14
TcIL3000.11.2080,T.congo.pschr.11_PTU14
TcIL3000.11.2090,T.congo.pschr.11_PTU14
TcIL3000.11.2100,T.congo.pschr.11_PTU14
TcIL3000.11.2110,T.congo.pschr.11_PTU14
TcIL3000.11.2120,T.congo.pschr.11_PTU14
TcIL3000.11.2130,T.congo.pschr.11_PTU14
TcIL3000.11.2140,T.congo.pschr.11_PTU14
TcIL3000.11.2150,T.congo.pschr.11_PTU14
TcIL3000.11.2160,T.congo.pschr.11_PTU14
TcIL3000.11.2170,T.congo.pschr.11_PTU14
TcIL3000.11.2190,T.congo.pschr.11_PTU14
TcIL3000.11.2180,T.congo.pschr.11_PTU14
TcIL3000.11.2210,T.congo.pschr.11_PTU15
TcIL3000.11.2220,T.congo.pschr.11_PTU15
TcIL3000.11.2230,T.congo.pschr.11_PTU15
TcIL3000.11.2240,T.congo.pschr.11_PTU15
TcIL3000.11.2250,T.congo.pschr.11_PTU15
TcIL3000.11.2260,T.congo.pschr.11_PTU15
TcIL3000.11.2270,T.congo.pschr.11_PTU15
TcIL3000.11.2280,T.congo.pschr.11_PTU15
TcIL3000.11.2290,T.congo.pschr.11_PTU15
TcIL3000.11.2300,T.congo.pschr.11_PTU15
TcIL3000.11.2310,T.congo.pschr.11_PTU15
TcIL3000.11.2340,T.congo.pschr.11_PTU15
TcIL3000.11.2360,T.congo.pschr.11_PTU15
TcIL3000.11.2370,T.congo.pschr.11_PTU15
TcIL3000.11.2380,T.congo.pschr.11_PTU16
TcIL3000.11.2390,T.congo.pschr.11_PTU16
TcIL3000.11.2400,T.congo.pschr.11_PTU16
TcIL3000.11.2410,T.congo.pschr.11_PTU16
TcIL3000.11.2420,T.congo.pschr.11_PTU16
TcIL3000.11.2430,T.congo.pschr.11_PTU16
TcIL3000.11.2440,T.congo.pschr.11_PTU16
TcIL3000.11.2450,T.congo.pschr.11_PTU16
TcIL3000.11.2460,T.congo.pschr.11_PTU16
TcIL3000.11.2470,T.congo.pschr.11_PTU16
TcIL3000.11.2480,T.congo.pschr.11_PTU16
TcIL3000.11.2490,T.congo.pschr.11_PTU16
TcIL3000.11.2500,T.congo.pschr.11_PTU16
TcIL3000.11.2510,T.congo.pschr.11_PTU16
TcIL3000.11.2520,T.congo.pschr.11_PTU16
TcIL3000.11.2530,T.congo.pschr.11_PTU16
TcIL3000.11.2540,T.congo.pschr.11_PTU16
TcIL3000.11.2550,T.congo.pschr.11_PTU16
TcIL3000.11.2560,T.congo.pschr.11_PTU17
TcIL3000.11.2570,T.congo.pschr.11_PTU17
TcIL3000.11.2580,T.congo.pschr.11_PTU17
TcIL3000.11.2590,T.congo.pschr.11_PTU17
TcIL3000.11.2600,T.congo.pschr.11_PTU17
TcIL3000.11.2610,T.congo.pschr.11_PTU17
TcIL3000.11.2620,T.congo.pschr.11_PTU17
TcIL3000.11.2630,T.congo.pschr.11_PTU17
TcIL3000.11.2640,T.congo.pschr.11_PTU17
TcIL3000.11.2650,T.congo.pschr.11_PTU17
TcIL3000.11.2660,T.congo.pschr.11_PTU17
TcIL3000.11.2670,T.congo.pschr.11_PTU17
TcIL3000.11.2680,T.congo.pschr.11_PTU17
TcIL3000.11.2690,T.congo.pschr.11_PTU17
TcIL3000.11.2720,T.congo.pschr.11_PTU17
TcIL3000.11.2730,T.congo.pschr.11_PTU17
TcIL3000.11.2740,T.congo.pschr.11_PTU17
TcIL3000.11.2750,T.congo.pschr.11_PTU17
TcIL3000.11.2760,T.congo.pschr.11_PTU17
TcIL3000.11.2770,T.congo.pschr.11_PTU17
TcIL3000.11.2780,T.congo.pschr.11_PTU17
TcIL3000.11.2790,T.congo.pschr.11_PTU17
TcIL3000.11.2800,T.congo.pschr.11_PTU17
TcIL3000.11.2810,T.congo.pschr.11_PTU17
TcIL3000.11.2820,T.congo.pschr.11_PTU17
TcIL3000.11.2830,T.congo.pschr.11_PTU17
TcIL3000.11.2840,T.congo.pschr.11_PTU17
TcIL3000.11.2850,T.congo.pschr.11_PTU17
TcIL3000.11.2860,T.congo.pschr.11_PTU17
TcIL3000.11.2870,T.congo.pschr.11_PTU17
TcIL3000.11.2880,T.congo.pschr.11_PTU17
TcIL3000.11.2890,T.congo.pschr.11_PTU17
TcIL3000.11.2900,T.congo.pschr.11_PTU17
TcIL3000.11.2910,T.congo.pschr.11_PTU17
TcIL3000.11.2920,T.congo.pschr.11_PTU17
TcIL3000.11.2930,T.congo.pschr.11_PTU17
TcIL3000.11.2940,T.congo.pschr.11_PTU17
TcIL3000.11.2950,T.congo.pschr.11_PTU17
TcIL3000.11.2960,T.congo.pschr.11_PTU17
TcIL3000.11.2970,T.congo.pschr.11_PTU17
TcIL3000.11.2980,T.congo.pschr.11_PTU17
TcIL3000.11.2990,T.congo.pschr.11_PTU17
TcIL3000.11.3000,T.congo.pschr.11_PTU18
TcIL3000.11.3010,T.congo.pschr.11_PTU18
TcIL3000.11.3020,T.congo.pschr.11_PTU18
TcIL3000.11.3050,T.congo.pschr.11_PTU18
TcIL3000.11.3060,T.congo.pschr.11_PTU18
TcIL3000.11.3070,T.congo.pschr.11_PTU18
TcIL3000.11.3080,T.congo.pschr.11_PTU18
TcIL3000.11.3100,T.congo.pschr.11_PTU19
TcIL3000.11.3110,T.congo.pschr.11_PTU20
TcIL3000.11.3120,T.congo.pschr.11_PTU21
TcIL3000.11.3130,T.congo.pschr.11_PTU21
TcIL3000.11.3140,T.congo.pschr.11_PTU21
TcIL3000.11.3150,T.congo.pschr.11_PTU21
TcIL3000.11.3160,T.congo.pschr.11_PTU21
TcIL3000.11.3170,T.congo.pschr.11_PTU21
TcIL3000.11.3190,T.congo.pschr.11_PTU21
TcIL3000.11.3200,T.congo.pschr.11_PTU21
TcIL3000.11.3210,T.congo.pschr.11_PTU21
TcIL3000.11.3220,T.congo.pschr.11_PTU21
TcIL3000.11.3230,T.congo.pschr.11_PTU21
TcIL3000.11.3240,T.congo.pschr.11_PTU21
TcIL3000.11.3250,T.congo.pschr.11_PTU21
TcIL3000.11.3260,T.congo.pschr.11_PTU21
TcIL3000.11.3270,T.congo.pschr.11_PTU21
TcIL3000.11.3280,T.congo.pschr.11_PTU21
TcIL3000.11.3310,T.congo.pschr.11_PTU21
TcIL3000.11.3320,T.congo.pschr.11_PTU21
TcIL3000.11.3330,T.congo.pschr.11_PTU21
TcIL3000.11.3340,T.congo.pschr.11_PTU21
TcIL3000.11.3350,T.congo.pschr.11_PTU21
TcIL3000.11.3360,T.congo.pschr.11_PTU21
TcIL3000.11.3370,T.congo.pschr.11_PTU21
TcIL3000.11.3380,T.congo.pschr.11_PTU21
TcIL3000.11.3390,T.congo.pschr.11_PTU21
TcIL3000.11.3400,T.congo.pschr.11_PTU21
TcIL3000.11.3410,T.congo.pschr.11_PTU21
TcIL3000.11.3420,T.congo.pschr.11_PTU21
TcIL3000.11.3430,T.congo.pschr.11_PTU21
TcIL3000.11.3440,T.congo.pschr.11_PTU21
TcIL3000.11.3450,T.congo.pschr.11_PTU21
TcIL3000.11.3460,T.congo.pschr.11_PTU21
TcIL3000.11.3470,T.congo.pschr.11_PTU21
TcIL3000.11.3480,T.congo.pschr.11_PTU21
TcIL3000.11.3490,T.congo.pschr.11_PTU21
TcIL3000.11.3500,T.congo.pschr.11_PTU21
TcIL3000.11.3510,T.congo.pschr.11_PTU21
TcIL3000.11.3520,T.congo.pschr.11_PTU21
TcIL3000.11.3530,T.congo.pschr.11_PTU21
TcIL3000.11.3540,T.congo.pschr.11_PTU21
TcIL3000.11.3550,T.congo.pschr.11_PTU21
TcIL3000.11.3560,T.congo.pschr.11_PTU21
TcIL3000.11.3570,T.congo.pschr.11_PTU21
TcIL3000.11.3580,T.congo.pschr.11_PTU21
TcIL3000.11.3590,T.congo.pschr.11_PTU21
TcIL3000.11.3600,T.congo.pschr.11_PTU21
TcIL3000.11.3610,T.congo.pschr.11_PTU21
TcIL3000.11.3620,T.congo.pschr.11_PTU21
TcIL3000.11.3630,T.congo.pschr.11_PTU21
TcIL3000.11.3640,T.congo.pschr.11_PTU21
TcIL3000.11.3650,T.congo.pschr.11_PTU21
TcIL3000.11.3660,T.congo.pschr.11_PTU21
TcIL3000.11.3670,T.congo.pschr.11_PTU21
TcIL3000.11.3680,T.congo.pschr.11_PTU21
TcIL3000.11.3690,T.congo.pschr.11_PTU21
TcIL3000.11.3700,T.congo.pschr.11_PTU21
TcIL3000.11.3710,T.congo.pschr.11_PTU21
TcIL3000.11.3720,T.congo.pschr.11_PTU21
TcIL3000.11.3730,T.congo.pschr.11_PTU21
TcIL3000.11.3740,T.congo.pschr.11_PTU21
TcIL3000.11.3750,T.congo.pschr.11_PTU21
TcIL3000.11.3760,T.congo.pschr.11_PTU21
TcIL3000.11.3770,T.congo.pschr.11_PTU21
TcIL3000.11.3780,T.congo.pschr.11_PTU21
TcIL3000.11.3790,T.congo.pschr.11_PTU21
TcIL3000.11.3800,T.congo.pschr.11_PTU21
TcIL3000.11.3810,T.congo.pschr.11_PTU21
TcIL3000.11.3820,T.congo.pschr.11_PTU21
TcIL3000.11.3830,T.congo.pschr.11_PTU21
TcIL3000.11.3840,T.congo.pschr.11_PTU21
TcIL3000.11.3850,T.congo.pschr.11_PTU21
TcIL3000.11.3860,T.congo.pschr.11_PTU21
TcIL3000.11.3890,T.congo.pschr.11_PTU21
TcIL3000.11.3870,T.congo.pschr.11_PTU21
TcIL3000.11.3880,T.congo.pschr.11_PTU21
TcIL3000.11.3920,T.congo.pschr.11_PTU21
TcIL3000.11.3930,T.congo.pschr.11_PTU21
TcIL3000.11.3940,T.congo.pschr.11_PTU21
TcIL3000.11.3950,T.congo.pschr.11_PTU21
TcIL3000.11.3960,T.congo.pschr.11_PTU21
TcIL3000.11.3970,T.congo.pschr.11_PTU21
TcIL3000.11.3980,T.congo.pschr.11_PTU21
TcIL3000.11.3990,T.congo.pschr.11_PTU21
TcIL3000.11.4030,T.congo.pschr.11_PTU21
TcIL3000.11.4040,T.congo.pschr.11_PTU21
TcIL3000.11.4050,T.congo.pschr.11_PTU21
TcIL3000.11.4060,T.congo.pschr.11_PTU21
TcIL3000.11.4070,T.congo.pschr.11_PTU21
TcIL3000.11.4080,T.congo.pschr.11_PTU21
TcIL3000.11.4090,T.congo.pschr.11_PTU21
TcIL3000.11.4100,T.congo.pschr.11_PTU21
TcIL3000.11.4110,T.congo.pschr.11_PTU21
TcIL3000.11.4120,T.congo.pschr.11_PTU21
TcIL3000.11.4130,T.congo.pschr.11_PTU21
TcIL3000.11.4140,T.congo.pschr.11_PTU21
TcIL3000.11.4150,T.congo.pschr.11_PTU21
TcIL3000.11.4160,T.congo.pschr.11_PTU22
TcIL3000.11.4170,T.congo.pschr.11_PTU22
TcIL3000.11.4180,T.congo.pschr.11_PTU22
TcIL3000.11.4190,T.congo.pschr.11_PTU22
TcIL3000.11.4200,T.congo.pschr.11_PTU22
TcIL3000.11.4210,T.congo.pschr.11_PTU22
TcIL3000.11.4220,T.congo.pschr.11_PTU22
TcIL3000.11.4230,T.congo.pschr.11_PTU22
TcIL3000.11.4240,T.congo.pschr.11_PTU22
TcIL3000.11.4250,T.congo.pschr.11_PTU22
TcIL3000.11.4260,T.congo.pschr.11_PTU22
TcIL3000.11.4270,T.congo.pschr.11_PTU22
TcIL3000.11.4280,T.congo.pschr.11_PTU22
TcIL3000.11.4290,T.congo.pschr.11_PTU22
TcIL3000.11.4300,T.congo.pschr.11_PTU22
TcIL3000.11.4310,T.congo.pschr.11_PTU22
TcIL3000.11.4320,T.congo.pschr.11_PTU22
TcIL3000.11.4330,T.congo.pschr.11_PTU22
TcIL3000.11.4340,T.congo.pschr.11_PTU22
TcIL3000.11.4350,T.congo.pschr.11_PTU22
TcIL3000.11.4360,T.congo.pschr.11_PTU22
TcIL3000.11.4370,T.congo.pschr.11_PTU22
TcIL3000.11.4380,T.congo.pschr.11_PTU22
TcIL3000.11.4390,T.congo.pschr.11_PTU22
TcIL3000.11.4400,T.congo.pschr.11_PTU22
TcIL3000.11.4410,T.congo.pschr.11_PTU22
TcIL3000.11.4420,T.congo.pschr.11_PTU22
TcIL3000.11.4430,T.congo.pschr.11_PTU22
TcIL3000.11.4440,T.congo.pschr.11_PTU22
TcIL3000.11.4450,T.congo.pschr.11_PTU22
TcIL3000.11.4460,T.congo.pschr.11_PTU22
TcIL3000.11.4470,T.congo.pschr.11_PTU22
TcIL3000.11.4480,T.congo.pschr.11_PTU22
TcIL3000.11.4490,T.congo.pschr.11_PTU22
TcIL3000.11.4500,T.congo.pschr.11_PTU22
TcIL3000.11.4510,T.congo.pschr.11_PTU22
TcIL3000.11.4520,T.congo.pschr.11_PTU22
TcIL3000.11.4530,T.congo.pschr.11_PTU23
TcIL3000.11.4540,T.congo.pschr.11_PTU23
TcIL3000.11.4550,T.congo.pschr.11_PTU23
TcIL3000.11.4560,T.congo.pschr.11_PTU23
TcIL3000.11.4570,T.congo.pschr.11_PTU23
TcIL3000.11.4580,T.congo.pschr.11_PTU23
TcIL3000.11.4590,T.congo.pschr.11_PTU23
TcIL3000.11.4610,T.congo.pschr.11_PTU23
TcIL3000.11.4620,T.congo.pschr.11_PTU23
TcIL3000.11.4630,T.congo.pschr.11_PTU23
TcIL3000.11.4640,T.congo.pschr.11_PTU23
TcIL3000.11.4650,T.congo.pschr.11_PTU23
TcIL3000.11.4660,T.congo.pschr.11_PTU23
TcIL3000.11.4670,T.congo.pschr.11_PTU23
TcIL3000.11.4680,T.congo.pschr.11_PTU23
TcIL3000.11.4690,T.congo.pschr.11_PTU23
TcIL3000.11.4700,T.congo.pschr.11_PTU23
TcIL3000.11.4710,T.congo.pschr.11_PTU23
TcIL3000.11.4720,T.congo.pschr.11_PTU23
TcIL3000.11.4730,T.congo.pschr.11_PTU23
TcIL3000.11.4740,T.congo.pschr.11_PTU23
TcIL3000.11.4750,T.congo.pschr.11_PTU23
TcIL3000.11.4760,T.congo.pschr.11_PTU23
TcIL3000.11.4770,T.congo.pschr.11_PTU23
TcIL3000.11.4780,T.congo.pschr.11_PTU23
TcIL3000.11.4790,T.congo.pschr.11_PTU23
TcIL3000.11.4800,T.congo.pschr.11_PTU23
TcIL3000.11.4810,T.congo.pschr.11_PTU23
TcIL3000.11.4820,T.congo.pschr.11_PTU23
TcIL3000.11.4830,T.congo.pschr.11_PTU23
TcIL3000.11.4840,T.congo.pschr.11_PTU23
TcIL3000.11.4850,T.congo.pschr.11_PTU23
TcIL3000.11.4860,T.congo.pschr.11_PTU23
TcIL3000.11.4870,T.congo.pschr.11_PTU23
TcIL3000.11.4880,T.congo.pschr.11_PTU24
TcIL3000.11.4890,T.congo.pschr.11_PTU24
TcIL3000.11.4900,T.congo.pschr.11_PTU24
TcIL3000.11.4910,T.congo.pschr.11_PTU24
TcIL3000.11.4920,T.congo.pschr.11_PTU24
TcIL3000.11.4930,T.congo.pschr.11_PTU24
TcIL3000.11.4940,T.congo.pschr.11_PTU24
TcIL3000.11.4950,T.congo.pschr.11_PTU24
TcIL3000.11.4960,T.congo.pschr.11_PTU24
TcIL3000.11.4970,T.congo.pschr.11_PTU24
TcIL3000.11.4980,T.congo.pschr.11_PTU24
TcIL3000.11.5030,T.congo.pschr.11_PTU24
TcIL3000.11.4990,T.congo.pschr.11_PTU24
TcIL3000.11.5000,T.congo.pschr.11_PTU24
TcIL3000.11.5010,T.congo.pschr.11_PTU24
TcIL3000.11.5020,T.congo.pschr.11_PTU24
TcIL3000.11.5080,T.congo.pschr.11_PTU24
TcIL3000.11.5090,T.congo.pschr.11_PTU24
TcIL3000.11.5100,T.congo.pschr.11_PTU24
TcIL3000.11.5110,T.congo.pschr.11_PTU24
TcIL3000.11.5120,T.congo.pschr.11_PTU24
TcIL3000.11.5130,T.congo.pschr.11_PTU24
TcIL3000.11.5140,T.congo.pschr.11_PTU24
TcIL3000.11.5150,T.congo.pschr.11_PTU24
TcIL3000.11.5160,T.congo.pschr.11_PTU24
TcIL3000.11.5170,T.congo.pschr.11_PTU24
TcIL3000.11.5180,T.congo.pschr.11_PTU24
TcIL3000.11.5190,T.congo.pschr.11_PTU24
TcIL3000.11.5200,T.congo.pschr.11_PTU24
TcIL3000.11.5220,T.congo.pschr.11_PTU24
TcIL3000.11.5230,T.congo.pschr.11_PTU24
TcIL3000.11.5240,T.congo.pschr.11_PTU24
TcIL3000.11.5250,T.congo.pschr.11_PTU24
TcIL3000.11.5260,T.congo.pschr.11_PTU24
TcIL3000.11.5270,T.congo.pschr.11_PTU24
TcIL3000.11.5310,T.congo.pschr.11_PTU24
TcIL3000.11.5320,T.congo.pschr.11_PTU24
TcIL3000.11.5330,T.congo.pschr.11_PTU24
TcIL3000.11.5340,T.congo.pschr.11_PTU24
TcIL3000.11.5350,T.congo.pschr.11_PTU24
TcIL3000.11.5360,T.congo.pschr.11_PTU24
TcIL3000.11.5370,T.congo.pschr.11_PTU24
