gene_id,ptu
TcCLB.411553.10,Tcruzi_837_PTU01
TcCLB.411553.20,Tcruzi_837_PTU01
TcCLB.411911.10,Tcruzi_11938_PTU01
TcCLB.411911.20,Tcruzi_11938_PTU01
TcCLB.411911.30,Tcruzi_11938_PTU01
TcCLB.412419.10,Tcruzi_884_PTU01
TcCLB.412509.10,Tcruzi_889_PTU01
TcCLB.412723.9,Tcruzi_12118_PTU01
TcCLB.412781.10,Tcruzi_12132_PTU01
TcCLB.412781.20,Tcruzi_12132_PTU01
TcCLB.412781.30,Tcruzi_12132_PTU01
TcCLB.413133.10,Tcruzi_919_PTU01
TcCLB.413177.10,Tcruzi_12221_PTU01
TcCLB.413177.20,Tcruzi_12221_PTU01
TcCLB.413177.30,Tcruzi_12221_PTU01
TcCLB.413253.10,Tcruzi_12239_PTU01
TcCLB.413253.20,Tcruzi_12239_PTU01
TcCLB.413293.9,Tcruzi_12248_PTU01
TcCLB.413293.20,Tcruzi_12248_PTU01
TcCLB.413293.30,Tcruzi_12248_PTU01
TcCLB.413389.10,Tcruzi_12271_PTU01
TcCLB.413389.20,Tcruzi_12271_PTU01
TcCLB.413389.30,Tcruzi_12271_PTU01
TcCLB.413389.40,Tcruzi_12271_PTU01
TcCLB.413409.10,Tcruzi_12275_PTU01
TcCLB.413439.10,Tcruzi_12281_PTU01
TcCLB.413489.10,Tcruzi_937_PTU01
TcCLB.413703.10,Tcruzi_12341_PTU01
TcCLB.413703.20,Tcruzi_12341_PTU01
TcCLB.413813.10,Tcruzi_12366_PTU01
TcCLB.413813.20,Tcruzi_12366_PTU01
TcCLB.413841.10,Tcruzi_12373_PTU01
TcCLB.413841.20,Tcruzi_12373_PTU01
TcCLB.413903.10,Tcruzi_12387_PTU01
TcCLB.413903.20,Tcruzi_12387_PTU01
TcCLB.414175.10,Tcruzi_12449_PTU01
TcCLB.414211.10,Tcruzi_12457_PTU01
TcCLB.414211.20,Tcruzi_12457_PTU01
TcCLB.414211.30,Tcruzi_12457_PTU01
TcCLB.414211.40,Tcruzi_12457_PTU01
TcCLB.414261.10,Tcruzi_12468_PTU01
TcCLB.414661.9,Tcruzi_993_PTU01
TcCLB.414839.10,Tcruzi_12598_PTU01
TcCLB.414839.20,Tcruzi_12598_PTU01
TcCLB.414839.30,Tcruzi_12598_PTU01
TcCLB.414839.40,Tcruzi_12598_PTU01
TcCLB.414969.10,Tcruzi_12627_PTU01
TcCLB.414969.20,Tcruzi_12627_PTU01
TcCLB.414969.30,Tcruzi_12627_PTU01
TcCLB.414969.40,Tcruzi_12627_PTU01
TcCLB.415187.10,Tcruzi_1016_PTU01
TcCLB.415187.19,Tcruzi_1016_PTU01
TcCLB.415273.5,Tcruzi_12697_PTU01
TcCLB.415273.9,Tcruzi_12697_PTU01
TcCLB.415437.10,Tcruzi_12733_PTU01
TcCLB.415437.20,Tcruzi_12733_PTU01
TcCLB.415469.10,Tcruzi_12739_PTU01
TcCLB.415469.20,Tcruzi_12739_PTU01
TcCLB.415469.30,Tcruzi_12739_PTU01
TcCLB.415469.40,Tcruzi_12739_PTU01
TcCLB.415725.10,Tcruzi_12794_PTU01
TcCLB.415725.20,Tcruzi_12794_PTU01
TcCLB.415725.30,Tcruzi_12794_PTU01
TcCLB.415725.40,Tcruzi_12794_PTU01
TcCLB.415725.50,Tcruzi_12794_PTU01
TcCLB.415725.60,Tcruzi_12794_PTU01
TcCLB.415725.70,Tcruzi_12794_PTU01
TcCLB.415841.10,Tcruzi_12819_PTU01
TcCLB.415841.20,Tcruzi_12819_PTU01
TcCLB.415875.10,Tcruzi_12827_PTU01
TcCLB.415875.20,Tcruzi_12827_PTU01
TcCLB.415875.30,Tcruzi_12827_PTU01
TcCLB.416605.10,Tcruzi_1095_PTU01
TcCLB.416605.15,Tcruzi_1095_PTU01
TcCLB.416605.20,Tcruzi_1095_PTU01
TcCLB.416605.30,Tcruzi_1095_PTU01
TcCLB.416619.10,Tcruzi_12995_PTU01
TcCLB.416653.10,Tcruzi_13002_PTU01
TcCLB.416699.10,Tcruzi_13012_PTU01
TcCLB.416699.20,Tcruzi_13012_PTU01
TcCLB.416699.30,Tcruzi_13012_PTU01
TcCLB.416699.40,Tcruzi_13012_PTU01
TcCLB.416735.10,Tcruzi_1102_PTU01
TcCLB.416809.10,Tcruzi_13037_PTU01
TcCLB.417087.10,Tcruzi_13097_PTU01
TcCLB.417209.10,Tcruzi_1133_PTU01
TcCLB.417209.20,Tcruzi_1133_PTU01
TcCLB.417209.30,Tcruzi_1133_PTU01
TcCLB.417209.40,Tcruzi_1133_PTU01
TcCLB.417209.50,Tcruzi_1133_PTU01
TcCLB.417209.60,Tcruzi_1133_PTU01
TcCLB.417209.70,Tcruzi_1133_PTU01
TcCLB.417233.10,Tcruzi_13127_PTU01
TcCLB.417233.20,Tcruzi_13127_PTU01
TcCLB.417233.30,Tcruzi_13127_PTU01
TcCLB.417233.40,Tcruzi_13127_PTU01
TcCLB.417263.10,Tcruzi_13133_PTU01
TcCLB.417263.20,Tcruzi_13133_PTU01
TcCLB.417373.10,Tcruzi_13157_PTU01
TcCLB.417373.20,Tcruzi_13157_PTU01
TcCLB.417767.10,Tcruzi_13246_PTU01
TcCLB.417767.20,Tcruzi_13246_PTU01
TcCLB.417767.30,Tcruzi_13246_PTU01
TcCLB.417767.40,Tcruzi_13246_PTU01
TcCLB.417767.50,Tcruzi_13246_PTU01
TcCLB.418113.9,Tcruzi_1189_PTU01
TcCLB.418185.21,Tcruzi_13339_PTU01
TcCLB.418185.40,Tcruzi_13339_PTU01
TcCLB.418185.43,Tcruzi_13339_PTU01
TcCLB.418185.46,Tcruzi_13339_PTU01
TcCLB.418185.50,Tcruzi_13339_PTU01
TcCLB.418185.70,Tcruzi_13339_PTU01
TcCLB.418185.90,Tcruzi_13339_PTU01
TcCLB.418221.4,Tcruzi_13347_PTU01
TcCLB.418221.10,Tcruzi_13347_PTU01
TcCLB.418221.20,Tcruzi_13347_PTU01
TcCLB.418221.30,Tcruzi_13347_PTU01
TcCLB.419019.10,Tcruzi_13526_PTU01
TcCLB.419169.10,Tcruzi_13557_PTU01
TcCLB.419169.20,Tcruzi_13557_PTU01
TcCLB.419189.10,Tcruzi_13562_PTU01
TcCLB.419189.20,Tcruzi_13562_PTU01
TcCLB.419189.30,Tcruzi_13562_PTU01
TcCLB.419325.10,Tcruzi_13591_PTU01
TcCLB.419671.10,Tcruzi_13669_PTU01
TcCLB.419671.20,Tcruzi_13669_PTU01
TcCLB.420421.9,Tcruzi_13834_PTU01
TcCLB.420421.18,Tcruzi_13834_PTU01
TcCLB.420645.10,Tcruzi_13884_PTU01
TcCLB.421057.10,Tcruzi_1349_PTU01
TcCLB.421057.20,Tcruzi_1349_PTU01
TcCLB.421381.10,Tcruzi_14052_PTU01
TcCLB.421381.20,Tcruzi_14052_PTU01
TcCLB.421381.30,Tcruzi_14052_PTU01
TcCLB.421381.40,Tcruzi_14052_PTU01
TcCLB.421545.10,Tcruzi_14089_PTU01
TcCLB.421545.20,Tcruzi_14089_PTU01
TcCLB.421545.30,Tcruzi_14089_PTU01
TcCLB.421555.9,Tcruzi_1372_PTU01
TcCLB.421573.10,Tcruzi_14095_PTU01
TcCLB.421573.20,Tcruzi_14095_PTU01
TcCLB.421573.30,Tcruzi_14095_PTU01
TcCLB.421573.40,Tcruzi_14095_PTU01
TcCLB.421621.11,Tcruzi_14105_PTU01
TcCLB.421621.20,Tcruzi_14105_PTU01
TcCLB.421621.35,Tcruzi_14105_PTU01
TcCLB.421621.50,Tcruzi_14105_PTU01
TcCLB.421951.10,Tcruzi_14178_PTU01
TcCLB.421955.10,Tcruzi_14179_PTU01
TcCLB.421955.20,Tcruzi_14179_PTU01
TcCLB.421955.30,Tcruzi_14179_PTU01
TcCLB.421955.40,Tcruzi_14179_PTU01
TcCLB.422077.10,Tcruzi_1403_PTU01
TcCLB.422109.10,Tcruzi_14213_PTU01
TcCLB.422109.20,Tcruzi_14213_PTU01
TcCLB.422109.30,Tcruzi_14213_PTU01
TcCLB.422109.40,Tcruzi_14213_PTU01
TcCLB.422109.50,Tcruzi_14213_PTU01
TcCLB.422189.10,Tcruzi_1409_PTU01
TcCLB.422189.20,Tcruzi_1409_PTU01
TcCLB.422723.10,Tcruzi_14345_PTU01
TcCLB.422723.20,Tcruzi_14345_PTU01
TcCLB.422727.10,Tcruzi_14346_PTU01
TcCLB.422727.20,Tcruzi_14346_PTU01
TcCLB.422867.10,Tcruzi_14377_PTU01
TcCLB.422867.20,Tcruzi_14377_PTU01
TcCLB.423133.10,Tcruzi_14438_PTU01
TcCLB.423133.20,Tcruzi_14438_PTU01
TcCLB.423151.10,Tcruzi_1470_PTU01
TcCLB.423151.20,Tcruzi_1470_PTU01
TcCLB.423151.30,Tcruzi_1470_PTU01
TcCLB.423151.40,Tcruzi_1470_PTU01
TcCLB.423151.50,Tcruzi_1470_PTU01
TcCLB.423151.60,Tcruzi_1470_PTU01
TcCLB.423151.70,Tcruzi_1470_PTU01
TcCLB.423151.80,Tcruzi_1470_PTU01
TcCLB.423151.90,Tcruzi_1470_PTU01
TcCLB.423151.100,Tcruzi_1470_PTU01
TcCLB.423345.10,Tcruzi_14484_PTU01
TcCLB.423345.20,Tcruzi_14484_PTU01
TcCLB.423485.10,Tcruzi_14515_PTU01
TcCLB.423485.20,Tcruzi_14515_PTU01
TcCLB.423485.30,Tcruzi_14515_PTU01
TcCLB.423485.40,Tcruzi_14515_PTU01
TcCLB.423485.50,Tcruzi_14515_PTU01
TcCLB.423485.60,Tcruzi_14515_PTU01
TcCLB.423869.10,Tcruzi_14599_PTU01
TcCLB.423869.20,Tcruzi_14599_PTU01
TcCLB.423869.30,Tcruzi_14599_PTU01
TcCLB.423869.40,Tcruzi_14599_PTU01
TcCLB.423869.50,Tcruzi_14599_PTU01
TcCLB.423869.60,Tcruzi_14599_PTU01
TcCLB.423943.10,Tcruzi_14616_PTU01
TcCLB.423943.20,Tcruzi_14616_PTU01
TcCLB.423947.10,Tcruzi_14617_PTU01
TcCLB.423947.20,Tcruzi_14617_PTU01
TcCLB.424085.10,Tcruzi_14647_PTU01
TcCLB.424085.20,Tcruzi_14647_PTU01
TcCLB.424085.30,Tcruzi_14647_PTU01
TcCLB.424171.10,Tcruzi_1534_PTU01
TcCLB.424181.10,Tcruzi_14666_PTU01
TcCLB.424181.20,Tcruzi_14666_PTU01
TcCLB.424181.30,Tcruzi_14666_PTU01
TcCLB.424181.40,Tcruzi_14666_PTU01
TcCLB.424181.50,Tcruzi_14666_PTU01
TcCLB.424181.60,Tcruzi_14666_PTU01
TcCLB.424181.70,Tcruzi_14666_PTU01
TcCLB.424257.10,Tcruzi_14683_PTU01
TcCLB.424499.10,Tcruzi_1550_PTU01
TcCLB.424679.10,Tcruzi_14779_PTU01
TcCLB.425061.10,Tcruzi_14860_PTU01
TcCLB.425473.10,Tcruzi_1607_PTU01
TcCLB.425473.20,Tcruzi_1607_PTU01
TcCLB.425473.30,Tcruzi_1607_PTU01
TcCLB.425473.40,Tcruzi_1607_PTU01
TcCLB.425473.50,Tcruzi_1607_PTU01
TcCLB.425597.5,Tcruzi_14980_PTU01
TcCLB.425597.10,Tcruzi_14980_PTU01
TcCLB.425827.10,Tcruzi_15031_PTU01
TcCLB.425827.20,Tcruzi_15031_PTU01
TcCLB.426071.10,Tcruzi_1648_PTU01
TcCLB.426201.10,Tcruzi_15112_PTU01
TcCLB.426201.20,Tcruzi_15112_PTU01
TcCLB.426201.30,Tcruzi_15112_PTU01
TcCLB.426201.40,Tcruzi_15112_PTU01
TcCLB.426201.50,Tcruzi_15112_PTU01
TcCLB.426201.60,Tcruzi_15112_PTU01
TcCLB.426229.10,Tcruzi_1653_PTU01
TcCLB.426229.20,Tcruzi_1653_PTU01
TcCLB.426229.30,Tcruzi_1653_PTU01
TcCLB.426229.40,Tcruzi_1653_PTU01
TcCLB.426363.10,Tcruzi_15146_PTU01
TcCLB.426363.20,Tcruzi_15146_PTU01
TcCLB.426363.30,Tcruzi_15146_PTU01
TcCLB.426363.40,Tcruzi_15146_PTU01
TcCLB.426363.50,Tcruzi_15146_PTU01
TcCLB.426363.60,Tcruzi_15146_PTU01
TcCLB.426363.70,Tcruzi_15146_PTU01
TcCLB.426363.80,Tcruzi_15146_PTU01
TcCLB.426363.90,Tcruzi_15146_PTU01
TcCLB.426515.10,Tcruzi_15181_PTU01
TcCLB.426515.20,Tcruzi_15181_PTU01
TcCLB.426515.30,Tcruzi_15181_PTU01
TcCLB.426515.40,Tcruzi_15181_PTU01
TcCLB.426515.50,Tcruzi_15181_PTU01
TcCLB.426515.60,Tcruzi_15181_PTU01
TcCLB.426675.9,Tcruzi_1676_PTU01
TcCLB.426757.10,Tcruzi_15237_PTU01
TcCLB.426761.10,Tcruzi_1681_PTU01
TcCLB.427009.10,Tcruzi_15294_PTU01
TcCLB.427009.20,Tcruzi_15294_PTU01
TcCLB.427013.10,Tcruzi_15295_PTU01
TcCLB.427237.9,Tcruzi_1699_PTU01
TcCLB.427275.10,Tcruzi_15356_PTU01
TcCLB.427275.20,Tcruzi_15356_PTU01
TcCLB.427275.30,Tcruzi_15356_PTU01
TcCLB.427377.10,Tcruzi_15380_PTU01
TcCLB.427377.20,Tcruzi_15380_PTU01
TcCLB.427377.30,Tcruzi_15380_PTU01
TcCLB.427377.40,Tcruzi_15380_PTU01
TcCLB.427773.10,Tcruzi_15466_PTU01
TcCLB.427773.20,Tcruzi_15466_PTU01
TcCLB.427975.10,Tcruzi_15513_PTU01
TcCLB.427975.20,Tcruzi_15513_PTU01
TcCLB.427975.30,Tcruzi_15513_PTU01
TcCLB.427975.40,Tcruzi_15513_PTU01
TcCLB.427975.50,Tcruzi_15513_PTU01
TcCLB.427975.60,Tcruzi_15513_PTU01
TcCLB.428033.10,Tcruzi_15526_PTU01
TcCLB.428033.20,Tcruzi_15526_PTU01
TcCLB.428623.10,Tcruzi_15658_PTU01
TcCLB.428623.20,Tcruzi_15658_PTU01
TcCLB.428921.10,Tcruzi_15726_PTU01
TcCLB.428921.20,Tcruzi_15726_PTU01
TcCLB.429137.10,Tcruzi_15774_PTU01
TcCLB.429251.10,Tcruzi_1806_PTU01
TcCLB.429347.10,Tcruzi_15818_PTU01
TcCLB.429347.20,Tcruzi_15818_PTU01
TcCLB.429649.10,Tcruzi_15886_PTU01
TcCLB.429649.20,Tcruzi_15886_PTU01
TcCLB.429649.30,Tcruzi_15886_PTU01
TcCLB.429649.40,Tcruzi_15886_PTU01
TcCLB.429649.50,Tcruzi_15886_PTU01
TcCLB.429649.60,Tcruzi_15886_PTU01
TcCLB.429649.70,Tcruzi_15886_PTU01
TcCLB.429649.80,Tcruzi_15886_PTU01
TcCLB.429653.10,Tcruzi_15887_PTU01
TcCLB.429653.20,Tcruzi_15887_PTU01
TcCLB.429661.10,Tcruzi_15889_PTU01
TcCLB.429661.20,Tcruzi_15889_PTU01
TcCLB.429661.30,Tcruzi_15889_PTU01
TcCLB.429661.40,Tcruzi_15889_PTU01
TcCLB.429849.10,Tcruzi_15930_PTU01
TcCLB.429849.20,Tcruzi_15930_PTU01
TcCLB.429937.10,Tcruzi_1843_PTU01
TcCLB.430455.10,Tcruzi_16065_PTU01
TcCLB.430455.20,Tcruzi_16065_PTU01
TcCLB.430455.30,Tcruzi_16065_PTU01
TcCLB.430455.40,Tcruzi_16065_PTU01
TcCLB.430567.10,Tcruzi_1878_PTU01
TcCLB.431047.10,Tcruzi_16198_PTU01
TcCLB.431047.20,Tcruzi_16198_PTU01
TcCLB.431047.30,Tcruzi_16198_PTU01
TcCLB.431113.10,Tcruzi_16214_PTU01
TcCLB.431113.20,Tcruzi_16214_PTU01
TcCLB.431113.30,Tcruzi_16214_PTU01
TcCLB.431593.10,Tcruzi_16322_PTU01
TcCLB.431855.10,Tcruzi_16378_PTU01
TcCLB.431855.20,Tcruzi_16378_PTU01
TcCLB.431855.30,Tcruzi_16378_PTU01
TcCLB.431855.40,Tcruzi_16378_PTU01
TcCLB.431855.50,Tcruzi_16378_PTU01
TcCLB.431855.60,Tcruzi_16378_PTU01
TcCLB.431855.70,Tcruzi_16378_PTU01
TcCLB.431855.80,Tcruzi_16378_PTU01
TcCLB.431855.90,Tcruzi_16378_PTU01
TcCLB.431921.10,Tcruzi_16391_PTU01
TcCLB.432325.10,Tcruzi_1971_PTU01
TcCLB.432325.20,Tcruzi_1971_PTU01
TcCLB.432351.10,Tcruzi_16490_PTU01
TcCLB.432443.10,Tcruzi_1976_PTU01
TcCLB.432443.20,Tcruzi_1976_PTU01
TcCLB.432521.10,Tcruzi_16528_PTU01
TcCLB.432521.20,Tcruzi_16528_PTU01
TcCLB.432769.10,Tcruzi_16583_PTU01
TcCLB.432797.10,Tcruzi_1999_PTU01
TcCLB.432797.20,Tcruzi_1999_PTU01
TcCLB.432797.30,Tcruzi_1999_PTU01
TcCLB.432939.10,Tcruzi_16613_PTU01
TcCLB.432939.20,Tcruzi_16613_PTU01
TcCLB.432995.9,Tcruzi_2022_PTU01
TcCLB.433061.10,Tcruzi_2025_PTU01
TcCLB.433129.10,Tcruzi_16657_PTU01
TcCLB.433129.20,Tcruzi_16657_PTU01
TcCLB.433253.10,Tcruzi_16684_PTU01
TcCLB.433601.10,Tcruzi_16761_PTU01
TcCLB.433677.10,Tcruzi_2057_PTU01
TcCLB.433677.19,Tcruzi_2057_PTU01
TcCLB.433733.10,Tcruzi_2065_PTU01
TcCLB.434277.10,Tcruzi_16914_PTU01
TcCLB.434467.10,Tcruzi_16957_PTU01
TcCLB.434503.10,Tcruzi_2098_PTU01
TcCLB.434503.20,Tcruzi_2098_PTU01
TcCLB.434545.10,Tcruzi_2150_PTU01
TcCLB.434691.10,Tcruzi_17005_PTU01
TcCLB.434691.20,Tcruzi_17005_PTU01
TcCLB.434691.30,Tcruzi_17005_PTU01
TcCLB.434691.40,Tcruzi_17005_PTU01
TcCLB.434779.10,Tcruzi_17026_PTU01
TcCLB.434779.20,Tcruzi_17026_PTU01
TcCLB.434779.30,Tcruzi_17026_PTU01
TcCLB.434779.40,Tcruzi_17026_PTU01
TcCLB.434839.10,Tcruzi_17040_PTU01
TcCLB.434839.20,Tcruzi_17040_PTU01
TcCLB.434897.10,Tcruzi_17054_PTU01
TcCLB.434987.10,Tcruzi_2124_PTU01
TcCLB.434987.20,Tcruzi_2124_PTU01
TcCLB.434987.30,Tcruzi_2124_PTU01
TcCLB.434987.40,Tcruzi_2124_PTU01
TcCLB.434987.50,Tcruzi_2124_PTU01
TcCLB.434987.60,Tcruzi_2124_PTU01
TcCLB.435051.10,Tcruzi_17087_PTU01
